sampleID,Lactobacillus_iners,Lactobacillus_crispatus,Gardnerella_vaginalis,Atopobium_vaginae,Prevotella_bivia,BVAB1,g_Lactobacillus,Sneathia_sanguinegens,Sneathia_amnii,Peptostreptococcus_anaerobius,Peptoniphilus_tyrrelliae,Aerococcus_christensenii,Prevotella_timonensis,Lactobacillus_jensenii,g_Megasphaera,Dialister_succinatiphilus,Streptococcus_agalactiae,Gemella_haemolysans_Gemella_asaccharolytica,BVAB2,Anaerococcus_prevotii,Finegoldia_magna,Mobiluncus_curtisii,d_Bacteria,Dialister_micraerophilus,g_Sneathia,Lactobacillus_gasseri,g_Veillonella,Prevotella_amnii,Mycoplasma_hominis,g_Prevotella,Sutterella_sanguinus,Pasteurella_pneumotropica,Peptoniphilus_lacrimalis,p_Proteobacteria,Pasteurella_bettyae,Streptococcus_anginosus,Porphyromonas_asaccharolytica,Staphylococcus_caprae,g_Porphyromonas,Prevotella_disiens,Haemophilus_influenzae_Haemophilus_haemolyticus,Streptococcus_mitis,Prevotella_colorans,Peptostreptococcus_stomatis,Anaerococcus_lactolyticus,o_Clostridiales,Bifidobacterium_kashiwanohense,Prevotella_buccalis,Prevotella_melaninogenica,f_Ruminococcaceae,Bacteroidales_bacterium,Peptoniphilus_coxii,Actinomyces_neuii,Arcanobacterium_hippocoleae,f_Clostridiales_Family_XII,Gemella_sanguinis,Fusobacterium_equinum,EscherichiaShigella_flexneri,Porphyromonadaceae_bacterium,Prevotella_corporis,Enterococcus_villorum,Moryella_indoligenes,Desulfonispora_thiosulfatigenes,Fusobacterium_nucleatum_Fusobacterium_periodonticum,Streptococcus_thermophilus,Haemophilus_pittmaniae,Streptococcus_oralis_Streptococcus_pneumoniae_Streptococcus_infantis,g_Anaerococcus,Ureaplasma_urealyticum,Neisseria_cinerea,c_Gammaproteobacteria,g_Peptoniphilus,Peptoniphilus_duerdenii,f_Lachnospiraceae,Lactobacillus_vaginalis,f_Coriobacteriaceae,Howardella_ureilytica,Lactobacillus_coleohominis,Granulicatella_elegans,Neisseria_meningitidis,g_Fusobacterium,g_Acidibacillus,g_Firmicutes,g_Atopobium,Megasphaera_micronuciformis,Sutterella_morbirenis,f_Clostridiales_Family_XI,Streptococcus_australis,f_Bifidobacteriaceae,f_Sporolactobacillaceae,g_Peptostreptococcus,g_Afipia,Corynebacterium_tuscaniense,f_Lactobacillaceae,Lactobacillus_reuteri,Haemophilus_parainfluenzae_Haemophilus_sputorum,Corynebacterium_thomssenii,Peptoniphilus_gorbachii,f_Prevotellaceae,g_Aerococcus,Bradyrhizobium_elkanii_Bradyrhizobium_liaoningense_Bradyrhizobium_japonicum,Clostridiales_bacterium,Actinomyces_hongkongensis,Prevotella_nanceiensis,o_Bacteroidales,Murdochiella_asaccharolytica,f_Erysipelotrichaceae,Corynebacterium_simulans,g_Listeria,Abiotrophia_defectiva,f_Clostridiaceae,Lawsonella_clevelandensis,g_Trichococcus,f_Veillonellaceae,c_Clostridia,g_Dictyoglomus,Slackia_exigua,Corynebacterium_glucuronolyticum,Atopobium_deltae,Propionibacterium_acnes,o_Selenomonadales,f_Draconibacteriaceae,Campylobacter_ureolyticus,c_Actinobacteria,Chlamydia_trachomatis,Mycoplasma_spermatophilum,Solobacterium_moorei,Sphingomonas_faeni,g_Gemella,Prevotella_bergensis,Corynebacterium_coyleae,Alloprevotella_rava_Alloprevotella_tannerae,Anaerococcus_hydrogenalis,Novosphingobium_lindaniclasticum,Corynebacterium_pseudogenitalium,f_Aerococcaceae,g_Eubacterium,Lactobacillus_salivarius,Atopobium_minutum,Microbacterium_panaciterrae,Prevotella_denticola,g_Dialister,f_Bacillaceae,Staphylococcus_pasteuri_Staphylococcus_warneri,Prevotella_veroralis,Chryseobacterium_contaminans,Brevundimonas_poindexterae,g_Bacillus,Bifidobacterium_bifidum,Lactobacillus_mucosae,f_Actinomycetaceae,Bacteroides_fragilis,Prevotella_intermedia,Corynebacterium_tuberculostearicum,Lactobacillus_kefiranofaciens,f_Enterococcaceae,Enterococcus_dispar,Citrobacter_freundii_Citrobacter_gillenii_Citrobacter_youngae,Veillonella_genomosp,Varibaculum_cambriense,Peptoniphilus_obesi,Veillonella_parvula,f_Peptostreptococcaceae,Campylobacter_hominis,Faecalibacterium_prausnitzii,Methylobacterium_brachiatum,g_Bacteroidales,f_Pasteurellaceae,Lactobacillus_agilis,Stenotrophomonas_rhizophila,g_Ornithinibacillus,Streptococcus_infantis,o_Alteromonadales,Methylobacterium_populi,Sutterella_wadsworthensis,f_Streptococcaceae,Halomonas_stevensii,g_Brassicibacter,g_Lachnoanaerobaculum,g_Carboxydocella,Corynebacterium_xerosis,g_Olsenella,Pseudomonas_seleniipraecipitans,Actinomyces_radingae,Massilia_norwichensis,f_Pseudomonadaceae,Mannheimia_varigena,Chloroplast_transformation,Actinomyces_turicensis,Sphingomonas_dokdonensis,Acanthopleuribacter_pedis,g_Methylobacterium,Bacteroides_massiliensis,Corynebacterium_amycolatum,f_Oceanospirillaceae,Anaerococcus_vaginalis,g_Rubrobacter,Methylobacterium_aminovorans_Methylobacterium_extorquens,Lactobacillus_antri,Enterococcus_faecalis,f_Carnobacteriaceae,Campylobacter_faecalis,Streptomycetaceae_bacterium,c_Thermoleophilia,Porphyromonas_somerae,Reyranella_soli,Kocuria_rhizophila,Corynebacterium_striatum,Acinetobacter_lwoffii,Sediminibacterium_salmoneum,g_Corynebacterium,f_Neisseriaceae,Acinetobacter_calcoaceticus_Acinetobacter_pittii_Acinetobacter_oleivorans,Reyranella_graminifolii,Anaerococcus_degenerii,Bacillus_megaterium_Bacillus_flexus_Bacillus_anthracis_Bacillus_aryabhattai,Lachnospiraceae_bacterium,g_Niastella,Acetanaerobacterium_elongatum,Pseudomonas_psychrotolerans,o_Enterobacteriales,Succinivibrio_dextrinosolvens,Propionimicrobium_lymphophilum,g_Tissierella,Porphyromonas_bennonis,Streptococcus_salivarius,o_Sphingobacteriales,g_Microvirga,g_Bifidobacteriaceae,g_Paeniclostridium,Citrobacter_freundii,g_Brevundimonas,Rhizobium_larrymoorei,f_Beijerinckiaceae,f_Flavobacteriaceae,Sulfurospirillum_multivorans,Delftia_acidovorans,f_Leptotrichiaceae,Pluralibacter_gergoviae,Bifidobacterium_longum,Lachnospira_pectinoschiza,f_Rhizobiaceae,Caldicoprobacter_oshimai,Corynebacterium_sundsvallense,Campylobacter_gracilis,Gaiella_occulta,Catonella_morbi,g_Caldicoprobacter,f_Clostridiales,Acinetobacter_baumannii,Pedobacter_daejeonensis,Prevotellaceae_bacterium,g_Neisseria,Sphingomonas_glacialis,Pseudomonas_endophytica,Lactobacillus_paracasei_Lactobacillus_rhamnosus,g_Massilia,f_Alteromonadaceae,Bacillus_cereus_Bacillus_thuringiensis_Bacillus_gaemokensis,Friedmanniella_flava,Bosea_eneae,Staphylococcus_aureus,Corynebacterium_genitalium,Blautia_luti,Olsenella_uli,Corynebacterium_imitans,f_Peptococcaceae,Arthrobacter_cumminsii,Prevotella_histicola,f_Eubacteriaceae,Sphingomonas_kyungheensis,Dialister_propionicifaciens,g_Rhodobacter,g_Draconibacterium,Porphyromonas_endodontalis,g_Phenylobacterium,Rhizobium_lusitanum,g_Brochothrix,g_Bacteroides,f_Porphyromonadaceae,g_Devosia,Saccharibacillus_sacchari,Pseudolabrys_taiwanensis,f_Sphingomonadaceae,g_Salmonella,g_Campylobacter,g_Staphylococcus,g_Enterococcus,Bifidobacterium_pseudocatenulatum,Staphylococcus_hominis_Staphylococcus_haemolyticus_Staphylococcus_simulans,g_Dorea,c_Holophagae,g_Oscillibacter,c_Betaproteobacteria,Hymenobacter_perfusus,Phascolarctobacterium_faecium,Peptoniphilus_asaccharolyticus,Psychrobacillus_psychrodurans,Alicycliphilus_denitrificans,g_Pseudomonas,f_Rhizobiales_Incertae_Sedis,Oligella_urethralis,Opitutus_terrae,g_Streptococcus,Brevibacterium_paucivorans,Acinetobacter_endosymbiont,f_Comamonadaceae,Dorea_longicatena,Heliimonas_saccharivorans,Nosocomiicoccus_massiliensis,f_Xanthobacteraceae,Aggregatibacter_segnis_Aggregatibacter_actinomycetemcomitans,Lactobacillus_fermentum,Bacteroides_stercoris,Facklamia_ignava,Atopostipes_suicloacalis,Enhydrobacter_aerosaccus,Blautia_glucerasea,Brevibacterium_ravenspurgense,Chromohalobacter_salexigens,g_Chryseobacterium,f_Sneathiellaceae,Sphingomonas_yunnanensis,Streptococcus_cristatus,g_Tindallia,Prevotella_salivae,g_Chelatococcus,g_Pantoea,Alloiococcus_otitis,Roseburia_inulinivorans,Porphyromonas_gingivalis,g_Amphibacillus,Bifidobacterium_breve,g_Anaeroplasma,g_Mycoplasma,Bacteroides_uniformis,f_Clostridiales_Family_XIII,g_Rhodococcus,Parabacteroides_distasonis,Chryseobacterium_pufferi,g_Catenulispora,Bacteroides_vulgatus,g_Ureaplasma,g_Planomicrobium,Acinetobacter_guillouiae,g_Filifactor,Acinetobacter_ursingii,o_Flavobacteriales,Granulicatella_adiacens,f_Fusobacteriaceae,g_Mogibacterium,g_Alkaliphilus,g_Roseburia,g_Sphingomonas,g_Alishewanella,Eubacterium_saphenum,f_Enterobacteriaceae,f_Beutenbergiaceae,f_Clostridiales_Family_XIV,f_Natranaerobiaceae,g_Deinococcus,Desemzia_incerta,g_Gracilimonas,g_Rhodopseudomonas,Staphylococcus_lugdunensis,f_Chrysiogenaceae,g_Anaerobranca,g_Natronincola,g_Actinomyces,Serratia_marcescens_Serratia_rubidaea_Serratia_ureilytica_Serratia_nematodiphila,g_Nosocomiicoccus,f_Bacteroidaceae,o_Acidimicrobiales,g_Reyranella
120093-1020,17345,0,43422,39344,6701,52,0,41716,10572,4045,464,0,47508,0,12481,10363,0,3864,23559,1533,17645,122,3,1935,6739,0,1712,0,0,1547,0,402,20319,0,0,141,5282,0,0,6725,0,0,573,3012,926,0,0,3310,0,0,0,0,0,0,0,0,0,0,1276,0,0,411,0,0,0,0,0,0,0,0,0,167,0,211,0,126,247,0,0,0,0,0,0,153,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,371,0,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120096-1020,695,0,41550,16098,38965,113,0,0,0,5127,0,21631,5053,0,0,1437,0,0,0,6718,124,945,82,2015,0,0,2065,0,0,175,0,0,428,0,6944,0,365,0,0,3284,0,0,324,0,1554,0,0,0,0,0,0,106,102,0,0,0,18245,0,214,0,0,0,0,0,0,0,0,0,255,406,0,0,155,0,0,0,0,0,866,0,0,0,0,0,0,1934,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,770,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120098-1020,3448,50,156,112,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120099-1020,425389,38225,86944,38650,0,126,18803,0,0,0,0,8346,123,0,48,0,0,0,32,0,0,0,0,1307,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,336,0,0,0,0,0,2907,0,249,0,0,0,0,0,0,2027,0,0,0,0,2025,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120102-1020,7183,0,14593,1537,0,0,0,15511,1475,0,0,118,8619,0,2985,428,0,320,0,0,444,0,2023,0,0,0,0,0,0,0,0,0,85,0,0,0,160,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120109-1020,26848,0,632,106,0,0,0,0,0,0,0,11580,0,0,0,0,0,87,0,54,0,0,0,0,0,0,0,0,1103,0,0,0,0,0,0,0,0,0,0,0,0,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120111-1020,38962,11712,89,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120117-1020,452,0,4618,1689,151,0,0,0,0,0,0,718,91,0,0,0,0,0,866,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120120-1020,5731,0,42811,3944,0,32439,0,17115,2246,0,349,3322,6920,0,8228,628,0,1169,3752,688,2772,90,1006,645,0,0,0,96,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120125-1020,202,26,23830,15565,0,40016,0,5318,0,117,2378,163,3717,0,4337,2359,0,0,0,353,4408,2892,1099,0,0,0,0,2033,0,7546,0,0,106,2576,0,0,168,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,12,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120142-1020,16562,0,19989,2250,7380,0,0,0,0,0,0,7893,0,0,0,0,0,15628,0,0,755,0,984,876,0,0,0,0,5559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
